100000	10000	87	0.998961	1	0.998786	0.735732	0.999405	0.986508
100000	10000	88	0.998961	1	0.998786	0.735732	0.999405	0.987325
100000	10000	89	0.998961	1	0.998786	0.746458	0.999405	0.987185
100000	10000	90	0.998961	1	0.998786	0.746458	0.999405	0.987092
100000	10000	91	0.998961	1	0.998786	0.758281	0.999405	0.986893
100000	10000	92	0.998961	1	0.998786	0.758281	0.999405	0.988819
100000	10000	93	0.998961	1	0.998786	0.767477	0.999405	0.989753
100000	10000	94	0.998961	1	0.998786	0.76952	0.999405	0.991515
100000	10000	95	0.998961	1	0.998786	0.771574	0.999405	0.991433
100000	10000	96	0.998961	1	0.998786	0.771574	0.999405	0.992332
100000	10000	97	0.998961	1	0.998786	0.780981	0.999405	0.993161
100000	10000	98	0.998961	1	0.998786	0.780911	0.999405	0.993044
100000	10000	99	0.998961	0.999778	0.998786	0.791508	0.999288	0.995145
100000	10000	100	0.998961	0.999778	0.998786	0.791508	0.999288	0.995086
